"H_001.txt","University of Virginia Curry School of Education","After surveying preschools nationwide, Robert Pianta, dean of the",", concluded that ''superficial task demands, including giving directions and assigning routine tasks, predominate over children's involvement in appropriate conceptual or class-based activities.'"
"H_012.txt","Stanford","In September, students at","began using a digital tool based on 15 years of data that helps them in the daunting task of choosing from among some 5,000 undergraduate classes.

'"
"H_012.txt","University of Michigan","Freshmen at the","began using a tool in the fall that mixes their personal and academic data with data on how earlier students did, advice from them and study guides from professors."
"H_012.txt","University of Arizona","At the",", Sudha Ram, the director of Insite: Center for Business Intelligence and Analytics, has been experimenting with tracking freshmen -- the category of students most likely to drop out -- as they swipe their identification cards to go to the library or gym, pay for a meal in the cafeteria or buy a sweatshirt in the bookstore.

'"
"H_012.txt","Stanford","In June, Ithaka S + R and a team from","brought together 73 specialists from universities, analytics companies, foundations and the Department of Education for three days of discussion on developing standards and ethical guidelines for big data on college campuses."
"H_012.txt","Sinclair College","Laura Mercer, chief of staff to the president of",", a two-year school in Dayton, Ohio, tells a story to counter that view."
"H_012.txt","Sinclair","At",", a C in general psychology or in ''Foundations of Business'' was found to be a sign that students majoring in those subjects won't make it."
"H_012.txt","University of Miami","Treaster, a former Times reporter, is now a professor in the School of Communication at the","."
"H_013.txt","Naval Post Graduate School","The new Chinese weapon typifies a strategy known as ''remote warfare,'' said John Arquilla, a military strategist at the","in Monterey, Calif."
"H_013.txt","Stanford","One","professor, Richard Socher, said it was easy to spot the Chinese nationals because after the first few weeks, his students would often skip class, choosing instead to view videos of the lectures."
"H_014.txt","University of Sofia","''The more you go to the East, the more you see more authoritarian systems and more corrupt practices,'' said Ognyan Minchev, executive director of the Institute for Regional and International Studies and a professor of political science at the",". '"
"H_015.txt","University of Pennsylvania","David Fajgenbaum was the fittest of his friends at the","'s medical school, a 6-foot-3 gym addict and former quarterback at Georgetown."
"H_015.txt","Penn","The top medical experts at",", meanwhile, were not having much more luck."
"H_015.txt","Wharton School","Fajgenbaum earned his medical degree, and a few months later he entered the","at <pos>Penn</pos>, reasoning that, to solve the tangled mystery of Castleman disease, business smarts would serve him well.

But in December of that year he got sick again, with his blood platelets dropping so low that he barely avoided a fatal brain bleed.

This time, though, he was able to use his relapse to further his search for a cure.

For months, Dr. Fajgenbaum had been collecting weekly blood samples that served as snapshots of his immune system, tabulating the results in a spreadsheet"
"H_015.txt","Penn","In spring 2013 Dr. Fajgenbaum earned his medical degree, and a few months later he entered the <pos>Wharton School</pos> at",", reasoning that, to solve the tangled mystery of Castleman disease, business smarts would serve him well."
"H_015.txt","Perelman School of Medicine","He started the Castleman Disease Collaborative Network, a nonprofit whose mission was to prioritize and coordinate research into the disease, which operates out of the","at <pos>Penn</pos>. Dr. Fajgenbaum, an assistant professor of medicine at the school, and his collaborators assembled an advisory panel of the world's experts in the disease and set an agenda for answering the most pressing questions.

First on the list is figuring out the cause: Is the disease genetic, a form of cancer or caused by a virus?

As always, the work is intensely personal. Last summer, he drove to Allentown, Pa., to collect a blood sample from a patient with Castleman disease. He pl"
"H_015.txt","Penn","Dr. Fajgenbaum, his health improving, returned to the other challenges that were hampering progress in the field of Castleman disease. He started the Castleman Disease Collaborative Network, a nonprofit whose mission was to prioritize and coordinate research into the disease, which operates out of the <pos>Perelman School of Medicine</pos> at","."
"H_015.txt","Emory University School of Medicine","Mary Jo Lechowicz, a professor at the",", who has studied Castleman disease and serves on the network's advisory board."
"H_015.txt","Penn","Fajgenbaum, now 31, walks through the hallways of","'s medical center, his frame again projecting the easy confidence of the athlete he once was."
"H_015.txt","University of Pennsylvania","He now oversees the network's research from his office in the Hospital of the",", five floors above the emergency room where he first learned his body was falling apart."
"H_015.txt","University of Pennsylvania","David Fajgenbaum's chest through which he will receive treatment at the Hospital of the","."
"H_015.txt","University of Pennsylvania","David Fajgenbaum, in blue shirt at left, and his patient Gary Gravina, right, who both have Castleman disease, having blood drawn last July at the Abramson Cancer Center of the","."
"H_015.txt","Georgetown University","Fajgenbaum in 2004, in a football drill at","."
"H_016.txt","Yale Law School","Frank Legal Services Organization at",", one of the groups involved, said in a statement."
"H_016.txt","Trump University","Curiel of having a conflict of interest in the","case because the judge's family was of Mexican heritage."
"H_016.txt","South Texas College of Law","Still, Judge Robart's order left many questions, said Josh Blackman, a professor at","in Houston.

'"
"H_016.txt","University of Pittsburgh","Pedram Paragomi, a 33-year-old Iranian medical student bound for the",", who had been caught up in the initial chaos over the travel ban, flew to Frankfurt on Saturday, where he was to transfer to a flight to Boston.

'"
"H_017.txt","University System of Georgia","'' It is the","-- not the <pos>University of Georgia</pos>, which is one campus within the system.

Document NYTF000020170205ed2500032"
"H_017.txt","University of Georgia","An article on Page 20 this weekend about sanctuary campuses for undocumented students refers imprecisely to the institution that said that calls to provide sanctuary were ''unacceptable.'' It is the <pos>University System of Georgia</pos> -- not the",", which is one campus within the system."
"H_018.txt","Cornell","She graduated from","and received a law degree from the <pos>University of Pennsylvania</pos>. She is a daughter of Millie Krejci of Palatine, Ill., and James A. Fulton of Elk Grove Village, Ill. The bride is a stepdaughter of James S. Krejci and Marilyn G. McCarty-Fulton.

The groom, 41, is the founder and chief executive of Mochila Fulfillment, a technology company based in Pennsauken, N.J., that provides software used by warehouses to fulfill e-commerce orders. He graduated cum laude from <pos>Middlebury College"
"H_018.txt","University of Pennsylvania","The bride, 36, will take her husband’ name. She manages business development and marketing for the tax practice of Morgan, Lewis & Bockius, a law firm based in Philadelphia. She graduated from <pos>Cornell</pos> and received a law degree from the","."
"H_018.txt","Middlebury College","He graduated cum laude from","and received an M.B.A. from <pos>Stanford</pos>. He is the son of Jo Ann F. Sharkey of Upper Montclair, N.J. and the late James R. Sharkey Jr.

The couple met in 2013 at the Cambridge, a bar in Philadelphia.

Sameer Khan

Document NYTFEED020170205ed25000jh"
"H_018.txt","Stanford","from","."
"H_019.txt","George Washington University","Seamus Hughes, the at",", said the handlers were essentially “uarterbacking”he attack: “hey’e from there, so they can essentially tell someone, ‘.K., go 10 yards and go this way.”

Wiretaps, interrogation records and transcripts of chats recovered on suspects’hones and laptops show that this level of guidance has occurred all over the world.

, a man who set off a bomb outside a concert and a teenager who assaulted train passengers with an ax were both chatting with handlers until minutes before their attacks. The teen"
"H_019.txt","George Washington University","de its self-proclaimed caliphate.* Counterterrorism officials say that these attacks fall into three broad categories: directed, enabled and inspired. Many were initially thought to be “one wolf”ttacks —nspired by the group but conceived and executed without its participation. But an analysis by The New York Times has found that the attackers in at least 10 cases were in direct communication with Islamic State operatives. These cases are known as enabled plots. (Sources: Program on Extremism at",", SITE Intelligence and investigative documents *The Islamic State has declared its caliphate to include parts of Syria, Iraq and about a dozen other countries where it has affiliates.) (A11)

Document INHT000020170206ed240000g"
"H_020.txt","University of Chicago Law School","Eric Posner is a professor at the","."
"H_021.txt","Washington University School of Law","Puzder began working at the Shenker law firm while a full-time student at","in St."
"H_022.txt","Newcastle University","If you're one of them, neuroscientists at","in Britain say they may have found an explanation for what ails you."
"H_022.txt","Newcastle University","Sukhbinder Kumar, the lead researcher from the Institute of Neuroscience at",".

'"
"H_022.txt","Newcastle University","''The noise of my family eating forced me to retreat to my own bedroom for meals,'' she told the team at",". '"
"H_023.txt","New York University","11 at Casa Italiana Zerilli-Marimo at",", represents the American premiere of this work.

[Video: Amor non si fugge Watch on YouTube.]

And on Feb. 17, Barbara Strozzi is the focus of ''The Secret Lover: Women in 17th-Century Italy,'' a program by the ensemble Tenet. At a time when few women composed, she wrote elegantly sensual music for an academic society founded by her father -- but had to weather constant comments about her looks.

#FakeNews

Five hundred years before Twitter, the most feared troll in Italy was Pietro Aretino, a"
"H_024.txt","Montclair State University","On Thursday night at the Alexander Kasser Theater at",", the dancers of the Richard Alston Dance Company, the London troupe that revisits the New York area about once every two years, caused a gamut of emotion, just by taking us to the heart of dance itself."
"H_024.txt","Montclair State University","Through Sunday at Alexander Kasser Theater at",", peakperfs.org.

Above center, Elly Braund and James Muller, with members of the Richard Alston troupe, in ''Chacony''; left, Vidya Patel and Liam Riddick in ''An Italian in Madrid,'' at the Alexander Kasser Theater at <pos>Montclair State University</pos>. (PHOTOGRAPHS BY ANDREA MOHIN/THE NEW YORK TIMES)

Document NYTF000020170204ed2400050"
"H_024.txt","Montclair State University","Above center, Elly Braund and James Muller, with members of the Richard Alston troupe, in ''Chacony''; left, Vidya Patel and Liam Riddick in ''An Italian in Madrid,'' at the Alexander Kasser Theater at",". (PHOTOGRAPHS BY ANDREA MOHIN/THE NEW YORK TIMES)

Document NYTF000020170204ed2400050"
"H_025.txt","Eastern Michigan University","''They are calls for boycotts,'' said Monroe Friedman, the unofficial dean of American boycott studies and an emeritus professor of psychology at","."
